locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCF_000154045.1_ASM15404v1_04924	CDS	1035	rfbB_2	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
GCF_000154045.1_ASM15404v1_04925	CDS	717	tarI	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
GCF_000154045.1_ASM15404v1_04926	CDS	1140				hypothetical protein
GCF_000154045.1_ASM15404v1_04927	CDS	1491				hypothetical protein
GCF_000154045.1_ASM15404v1_04928	CDS	231				hypothetical protein
GCF_000154045.1_ASM15404v1_04929	CDS	870	cynR			HTH-type transcriptional regulator CynR
GCF_000154045.1_ASM15404v1_04930	CDS	1224	ynfM			Inner membrane transport protein YnfM
GCF_000154045.1_ASM15404v1_04931	CDS	582				hypothetical protein
GCF_000154045.1_ASM15404v1_04932	CDS	576				hypothetical protein
GCF_000154045.1_ASM15404v1_04933	CDS	765	btuD_5	7.6.2.8	COG4138	Vitamin B12 import ATP-binding protein BtuD
GCF_000154045.1_ASM15404v1_04934	CDS	996	btuC		COG4139	Vitamin B12 import system permease protein BtuC
GCF_000154045.1_ASM15404v1_04935	CDS	1029	astE	3.5.1.96	COG2988	Succinylglutamate desuccinylase
GCF_000154045.1_ASM15404v1_04936	CDS	1800	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
GCF_000154045.1_ASM15404v1_04937	CDS	615	pspB_2	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
GCF_000154045.1_ASM15404v1_04938	CDS	534	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
GCF_000154045.1_ASM15404v1_04939	CDS	798	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
GCF_000154045.1_ASM15404v1_04940	CDS	1044	cobT	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
GCF_000154045.1_ASM15404v1_04941	CDS	696				hypothetical protein
GCF_000154045.1_ASM15404v1_04942	CDS	1374	tcyP		COG1823	L-cystine uptake protein TcyP
GCF_000154045.1_ASM15404v1_04943	CDS	1422	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
GCF_000154045.1_ASM15404v1_04944	CDS	375				hypothetical protein
GCF_000154045.1_ASM15404v1_04945	CDS	678	yohK		COG1346	Inner membrane protein YohK
GCF_000154045.1_ASM15404v1_04946	CDS	888	cdd	3.5.4.5	COG0295	Cytidine deaminase
GCF_000154045.1_ASM15404v1_04947	CDS	1176	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
GCF_000154045.1_ASM15404v1_04948	CDS	651	tpm_2	2.1.1.67		Thiopurine S-methyltransferase
GCF_000154045.1_ASM15404v1_04949	CDS	330	pdeD_1	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
GCF_000154045.1_ASM15404v1_04950	CDS	540				hypothetical protein
GCF_000154045.1_ASM15404v1_04951	CDS	363	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
GCF_000154045.1_ASM15404v1_04952	CDS	516				hypothetical protein
GCF_000154045.1_ASM15404v1_04953	CDS	294				hypothetical protein
GCF_000154045.1_ASM15404v1_04954	CDS	1875	btuB_3		COG4206	Vitamin B12 transporter BtuB
GCF_000154045.1_ASM15404v1_04955	CDS	294	srkA_2	2.7.11.1	COG2334	Stress response kinase A
GCF_000154045.1_ASM15404v1_04956	CDS	603	dsbA_3		COG0526	Thiol:disulfide interchange protein DsbA
GCF_000154045.1_ASM15404v1_04957	CDS	246	yihG_2	2.3.-.-	COG0204	putative acyltransferase YihG
GCF_000154045.1_ASM15404v1_04958	CDS	129	fadB_2		COG1024	Fatty acid oxidation complex subunit alpha
GCF_000154045.1_ASM15404v1_04959	CDS	369				hypothetical protein
GCF_000154045.1_ASM15404v1_04960	CDS	198				hypothetical protein
GCF_000154045.1_ASM15404v1_04961	CDS	816	ftsX		COG2177	Cell division protein FtsX
GCF_000154045.1_ASM15404v1_04962	CDS	225				hypothetical protein
GCF_000154045.1_ASM15404v1_04963	CDS	585	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
GCF_000154045.1_ASM15404v1_04964	CDS	600				hypothetical protein
GCF_000154045.1_ASM15404v1_04965	CDS	462	elaA		COG2153	Protein ElaA
GCF_000154045.1_ASM15404v1_04966	CDS	1380	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
GCF_000154045.1_ASM15404v1_04967	CDS	573				hypothetical protein
GCF_000154045.1_ASM15404v1_04968	CDS	1962	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
GCF_000154045.1_ASM15404v1_04969	CDS	876	cysG_5		COG0007	Siroheme synthase
GCF_000154045.1_ASM15404v1_04970	CDS	909	cysD_2	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
GCF_000154045.1_ASM15404v1_04971	CDS	1431	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
GCF_000154045.1_ASM15404v1_04972	CDS	1725				hypothetical protein
GCF_000154045.1_ASM15404v1_04973	CDS	618	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
GCF_000154045.1_ASM15404v1_04974	CDS	906				hypothetical protein
GCF_000154045.1_ASM15404v1_04975	CDS	105				hypothetical protein
GCF_000154045.1_ASM15404v1_04976	CDS	495				hypothetical protein
GCF_000154045.1_ASM15404v1_04977	CDS	1224				hypothetical protein
GCF_000154045.1_ASM15404v1_04978	CDS	729			COG1136	putative ABC transporter ATP-binding protein
GCF_000154045.1_ASM15404v1_04979	CDS	630				hypothetical protein
GCF_000154045.1_ASM15404v1_04980	CDS	300				hypothetical protein
GCF_000154045.1_ASM15404v1_04981	CDS	552	ytfJ		COG3054	putative protein YtfJ
GCF_000154045.1_ASM15404v1_04982	CDS	201				hypothetical protein
GCF_000154045.1_ASM15404v1_04983	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
GCF_000154045.1_ASM15404v1_04984	CDS	1713	tamA		COG0729	Translocation and assembly module subunit TamA
GCF_000154045.1_ASM15404v1_04985	CDS	3768	tamB		COG2911	Translocation and assembly module subunit TamB
GCF_000154045.1_ASM15404v1_04986	CDS	348	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein YtfP
GCF_000154045.1_ASM15404v1_04987	CDS	363				hypothetical protein
GCF_000154045.1_ASM15404v1_04988	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
GCF_000154045.1_ASM15404v1_04989	CDS	1017	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
GCF_000154045.1_ASM15404v1_04990	CDS	1359	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
GCF_000154045.1_ASM15404v1_04991	CDS	639	ubiX_2	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
GCF_000154045.1_ASM15404v1_04992	CDS	993	thiB		COG4143	Thiamine-binding periplasmic protein
GCF_000154045.1_ASM15404v1_04993	CDS	1551				hypothetical protein
GCF_000154045.1_ASM15404v1_04994	CDS	705	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
GCF_000154045.1_ASM15404v1_04995	CDS	438	uspF		COG0589	Universal stress protein F
GCF_000154045.1_ASM15404v1_04996	CDS	2580				hypothetical protein
GCF_000154045.1_ASM15404v1_04997	CDS	150				hypothetical protein
GCF_000154045.1_ASM15404v1_04998	CDS	969				hypothetical protein
GCF_000154045.1_ASM15404v1_04999	CDS	477	argR			Arginine repressor
GCF_000154045.1_ASM15404v1_05000	CDS	936	mdh_2	1.1.1.37	COG0039	Malate dehydrogenase
GCF_000154045.1_ASM15404v1_05001	CDS	192				hypothetical protein
GCF_000154045.1_ASM15404v1_05002	CDS	771	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
GCF_000154045.1_ASM15404v1_05003	CDS	465	rlmL_2		COG0116	Ribosomal RNA large subunit methyltransferase K/L
GCF_000154045.1_ASM15404v1_05004	rRNA	519				16S ribosomal RNA (partial)
GCF_000154045.1_ASM15404v1_05005	tRNA	76				tRNA-Glu(ttc)
GCF_000154045.1_ASM15404v1_05006	CDS	327	gdhB_2	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
GCF_000154045.1_ASM15404v1_05007	CDS	198				hypothetical protein
GCF_000154045.1_ASM15404v1_05008	CDS	1671	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
GCF_000154045.1_ASM15404v1_05009	CDS	1572	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
GCF_000154045.1_ASM15404v1_05010	CDS	258				hypothetical protein
GCF_000154045.1_ASM15404v1_05011	CDS	1137	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
GCF_000154045.1_ASM15404v1_05012	CDS	1215	nagC		COG1940	N-acetylglucosamine repressor
GCF_000154045.1_ASM15404v1_05013	CDS	1590	ybaL		COG1226	Putative cation/proton antiporter YbaL
GCF_000154045.1_ASM15404v1_05014	CDS	1665	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
GCF_000154045.1_ASM15404v1_05015	CDS	501	rfaH		COG0250	Transcription antitermination protein RfaH
GCF_000154045.1_ASM15404v1_05016	CDS	1389	dtpT		COG3104	Di-/tripeptide transporter
GCF_000154045.1_ASM15404v1_05017	CDS	963	hemH	4.99.1.1	COG0276	Ferrochelatase
GCF_000154045.1_ASM15404v1_05018	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
GCF_000154045.1_ASM15404v1_05019	CDS	1905	htpG_2		COG0326	Chaperone protein HtpG
GCF_000154045.1_ASM15404v1_05020	CDS	879				hypothetical protein
GCF_000154045.1_ASM15404v1_05021	CDS	516	toxS			Transmembrane regulatory protein ToxS
GCF_000154045.1_ASM15404v1_05022	CDS	756				hypothetical protein
GCF_000154045.1_ASM15404v1_05023	CDS	279				hypothetical protein
GCF_000154045.1_ASM15404v1_05024	CDS	546	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
GCF_000154045.1_ASM15404v1_05025	CDS	210				hypothetical protein
GCF_000154045.1_ASM15404v1_05026	CDS	408				hypothetical protein
GCF_000154045.1_ASM15404v1_05027	CDS	351				hypothetical protein
GCF_000154045.1_ASM15404v1_05028	CDS	792	umpB			Na(+), Li(+), K(+)/H(+) antiporter subunit B
GCF_000154045.1_ASM15404v1_05029	CDS	735	umpA_2			Na(+), Li(+), K(+)/H(+) antiporter subunit A
GCF_000154045.1_ASM15404v1_05030	CDS	918				Epimerase family protein
GCF_000154045.1_ASM15404v1_05031	CDS	828				hypothetical protein
GCF_000154045.1_ASM15404v1_05032	CDS	855	cnoX		COG3118	Chaperedoxin
GCF_000154045.1_ASM15404v1_05033	CDS	918	qmcA		COG0330	Protein QmcA
GCF_000154045.1_ASM15404v1_05034	CDS	462	ybbJ		COG1585	Inner membrane protein YbbJ
GCF_000154045.1_ASM15404v1_05035	CDS	183				hypothetical protein
GCF_000154045.1_ASM15404v1_05036	CDS	1410	chiP_1			Chitoporin
GCF_000154045.1_ASM15404v1_05037	CDS	2013	ligA_2	6.5.1.2	COG0272	DNA ligase
GCF_000154045.1_ASM15404v1_05038	CDS	951	zipA		COG3115	Cell division protein ZipA
GCF_000154045.1_ASM15404v1_05039	CDS	276	ynjB_2		COG4134	Protein YnjB
GCF_000154045.1_ASM15404v1_05040	CDS	1125	miaB_3	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
GCF_000154045.1_ASM15404v1_05041	CDS	339	ybeZ		COG1702	PhoH-like protein
GCF_000154045.1_ASM15404v1_05042	CDS	465	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
GCF_000154045.1_ASM15404v1_05043	CDS	453	corC		COG4535	Magnesium and cobalt efflux protein CorC
GCF_000154045.1_ASM15404v1_05044	CDS	1518	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
GCF_000154045.1_ASM15404v1_05045	CDS	471				hypothetical protein
GCF_000154045.1_ASM15404v1_05046	CDS	2574	leuS_2	6.1.1.4	COG0495	Leucine--tRNA ligase
GCF_000154045.1_ASM15404v1_05047	CDS	543	lptE		COG2980	LPS-assembly lipoprotein LptE
GCF_000154045.1_ASM15404v1_05048	CDS	126				hypothetical protein
GCF_000154045.1_ASM15404v1_05049	CDS	414	relA_1	2.7.6.5	COG0317	GTP pyrophosphokinase
GCF_000154045.1_ASM15404v1_05050	CDS	201				hypothetical protein
GCF_000154045.1_ASM15404v1_05051	CDS	540	lpxL_3	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
GCF_000154045.1_ASM15404v1_05052	CDS	906	panC	6.3.2.1	COG0414	Pantothenate synthetase
GCF_000154045.1_ASM15404v1_05053	CDS	795	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
GCF_000154045.1_ASM15404v1_05054	CDS	486	folK_2	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
GCF_000154045.1_ASM15404v1_05055	CDS	1035	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
GCF_000154045.1_ASM15404v1_05056	CDS	414	tolR_5			Tol-Pal system protein TolR
GCF_000154045.1_ASM15404v1_05057	CDS	222				hypothetical protein
GCF_000154045.1_ASM15404v1_05058	CDS	798	relA_2	2.7.6.5	COG0317	GTP pyrophosphokinase
GCF_000154045.1_ASM15404v1_05059	CDS	669	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
GCF_000154045.1_ASM15404v1_05060	rRNA	754				16S ribosomal RNA (partial)
GCF_000154045.1_ASM15404v1_05061	CDS	690	aaeA_4		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
GCF_000154045.1_ASM15404v1_05062	CDS	243				hypothetical protein
GCF_000154045.1_ASM15404v1_05063	CDS	633				hypothetical protein
GCF_000154045.1_ASM15404v1_05064	CDS	789	pdeD_2	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
GCF_000154045.1_ASM15404v1_05065	CDS	1254	rhlE_8	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
GCF_000154045.1_ASM15404v1_05066	CDS	597	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
GCF_000154045.1_ASM15404v1_05067	CDS	105				hypothetical protein
GCF_000154045.1_ASM15404v1_05068	CDS	579				hypothetical protein
GCF_000154045.1_ASM15404v1_05069	CDS	780				IS66 family transposase ISPsy43
GCF_000154045.1_ASM15404v1_05070	CDS	510				hypothetical protein
GCF_000154045.1_ASM15404v1_05071	CDS	474				hypothetical protein
GCF_000154045.1_ASM15404v1_05072	CDS	1305	gsk_2	2.7.1.73	COG0524	Inosine-guanosine kinase
GCF_000154045.1_ASM15404v1_05073	CDS	1749	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
GCF_000154045.1_ASM15404v1_05074	CDS	129				hypothetical protein
GCF_000154045.1_ASM15404v1_05075	CDS	1215	glgC_3	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
GCF_000154045.1_ASM15404v1_05076	CDS	3165	endo I_2	3.2.1.14		Chitodextrinase
GCF_000154045.1_ASM15404v1_05077	CDS	882	rhaS_11			HTH-type transcriptional activator RhaS
GCF_000154045.1_ASM15404v1_05078	CDS	1149	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
GCF_000154045.1_ASM15404v1_05079	CDS	657				hypothetical protein
GCF_000154045.1_ASM15404v1_05080	CDS	1269	dctD_4			C4-dicarboxylate transport transcriptional regulatory protein DctD
GCF_000154045.1_ASM15404v1_05081	CDS	2376	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
GCF_000154045.1_ASM15404v1_05082	CDS	1287				hypothetical protein
GCF_000154045.1_ASM15404v1_05083	CDS	1380	uhpC_2		COG2271	Membrane sensor protein UhpC
GCF_000154045.1_ASM15404v1_05084	CDS	1479	pykA_1	2.7.1.40	COG0469	Pyruvate kinase II
GCF_000154045.1_ASM15404v1_05085	CDS	735	glnQ_2			Glutamine transport ATP-binding protein GlnQ
GCF_000154045.1_ASM15404v1_05086	CDS	798				hypothetical protein
GCF_000154045.1_ASM15404v1_05087	CDS	819	fliY		COG0834	L-cystine-binding protein FliY
GCF_000154045.1_ASM15404v1_05088	CDS	921				hypothetical protein
GCF_000154045.1_ASM15404v1_05089	CDS	819	pdeC_2	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
GCF_000154045.1_ASM15404v1_05090	CDS	540				hypothetical protein
GCF_000154045.1_ASM15404v1_05091	CDS	954				hypothetical protein
GCF_000154045.1_ASM15404v1_05092	CDS	981	cra		COG1609	Catabolite repressor/activator
GCF_000154045.1_ASM15404v1_05093	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
GCF_000154045.1_ASM15404v1_05094	CDS	975	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
GCF_000154045.1_ASM15404v1_05095	CDS	1734	fruA_2		COG1299	PTS system fructose-specific EIIB'BC component
GCF_000154045.1_ASM15404v1_05096	CDS	576	ompA_8			Outer membrane protein A
GCF_000154045.1_ASM15404v1_05097	CDS	3057	czcA_4			Cobalt-zinc-cadmium resistance protein CzcA
GCF_000154045.1_ASM15404v1_05098	CDS	1062	ttgG			Toluene efflux pump periplasmic linker protein TtgG
GCF_000154045.1_ASM15404v1_05099	CDS	1074	mdtA_7			Multidrug resistance protein MdtA
GCF_000154045.1_ASM15404v1_05100	CDS	726				hypothetical protein
GCF_000154045.1_ASM15404v1_05101	CDS	1119	gcvT	2.1.2.10		Aminomethyltransferase
GCF_000154045.1_ASM15404v1_05102	CDS	624				hypothetical protein
GCF_000154045.1_ASM15404v1_05103	CDS	1296	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
GCF_000154045.1_ASM15404v1_05104	CDS	381	gcvH		COG0509	Glycine cleavage system H protein
GCF_000154045.1_ASM15404v1_05105	CDS	2865	gcvP_2	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
GCF_000154045.1_ASM15404v1_05106	CDS	921				hypothetical protein
GCF_000154045.1_ASM15404v1_05107	CDS	666				hypothetical protein
GCF_000154045.1_ASM15404v1_05108	CDS	495				hypothetical protein
GCF_000154045.1_ASM15404v1_05109	CDS	261				hypothetical protein
GCF_000154045.1_ASM15404v1_05110	CDS	1077	ltaA	4.1.2.49		L-allo-threonine aldolase
GCF_000154045.1_ASM15404v1_05111	CDS	870	accD_3	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
GCF_000154045.1_ASM15404v1_05112	CDS	906	dmlR_12			HTH-type transcriptional regulator DmlR
GCF_000154045.1_ASM15404v1_05113	CDS	615	polC_2	2.7.7.7		DNA polymerase III PolC-type
GCF_000154045.1_ASM15404v1_05114	CDS	1761		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GCF_000154045.1_ASM15404v1_05115	CDS	393				hypothetical protein
GCF_000154045.1_ASM15404v1_05116	CDS	1005				hypothetical protein
GCF_000154045.1_ASM15404v1_05117	CDS	459				hypothetical protein
GCF_000154045.1_ASM15404v1_05118	CDS	1029	pldA_2	3.1.1.32	COG2829	Phospholipase A1
GCF_000154045.1_ASM15404v1_05119	CDS	504				hypothetical protein
GCF_000154045.1_ASM15404v1_05120	CDS	408	cueR		COG0789	HTH-type transcriptional regulator CueR
GCF_000154045.1_ASM15404v1_05121	CDS	507	def2	3.5.1.88	COG0242	Peptide deformylase 2
GCF_000154045.1_ASM15404v1_05122	CDS	459				hypothetical protein
GCF_000154045.1_ASM15404v1_05123	CDS	330				hypothetical protein
GCF_000154045.1_ASM15404v1_05124	CDS	252				hypothetical protein
GCF_000154045.1_ASM15404v1_05125	CDS	1446				hypothetical protein
GCF_000154045.1_ASM15404v1_05126	CDS	537				hypothetical protein
GCF_000154045.1_ASM15404v1_05127	CDS	1347				hypothetical protein
GCF_000154045.1_ASM15404v1_05128	CDS	876				hypothetical protein
GCF_000154045.1_ASM15404v1_05129	CDS	390				hypothetical protein
GCF_000154045.1_ASM15404v1_05130	CDS	429				hypothetical protein
GCF_000154045.1_ASM15404v1_05131	CDS	387	gloA_2	4.4.1.5	COG0346	Lactoylglutathione lyase
GCF_000154045.1_ASM15404v1_05132	CDS	1101	nemA_2	1.3.1.-	COG1902	N-ethylmaleimide reductase
GCF_000154045.1_ASM15404v1_05133	CDS	276				hypothetical protein
GCF_000154045.1_ASM15404v1_05134	CDS	1851				hypothetical protein
GCF_000154045.1_ASM15404v1_05135	CDS	471				hypothetical protein
GCF_000154045.1_ASM15404v1_05136	CDS	453				hypothetical protein
GCF_000154045.1_ASM15404v1_05137	CDS	2175	katG	1.11.1.21	COG0376	Catalase-peroxidase
GCF_000154045.1_ASM15404v1_05138	CDS	1542				hypothetical protein
GCF_000154045.1_ASM15404v1_05139	CDS	480				hypothetical protein
GCF_000154045.1_ASM15404v1_05140	CDS	678	dpiA		COG4565	Transcriptional regulatory protein DpiA
GCF_000154045.1_ASM15404v1_05141	CDS	1575	dpiB_2	2.7.13.3	COG3290	Sensor histidine kinase DpiB
GCF_000154045.1_ASM15404v1_05142	CDS	1404	yflS		COG0471	Putative malate transporter YflS
GCF_000154045.1_ASM15404v1_05143	CDS	1413	calB	1.2.1.68		Coniferyl aldehyde dehydrogenase
GCF_000154045.1_ASM15404v1_05144	CDS	573				hypothetical protein
GCF_000154045.1_ASM15404v1_05145	CDS	486				hypothetical protein
GCF_000154045.1_ASM15404v1_05146	CDS	459				hypothetical protein
GCF_000154045.1_ASM15404v1_05147	CDS	906	cntI			Pseudopaline exporter CntI
GCF_000154045.1_ASM15404v1_05148	CDS	315	gdx			Guanidinium exporter
GCF_000154045.1_ASM15404v1_05149	CDS	2106	empA	3.4.24.-	COG3227	Virulence metalloprotease
GCF_000154045.1_ASM15404v1_05150	CDS	1368				hypothetical protein
GCF_000154045.1_ASM15404v1_05151	CDS	540				hypothetical protein
GCF_000154045.1_ASM15404v1_05152	CDS	387	yecN_2		COG3788	Inner membrane protein YecN
GCF_000154045.1_ASM15404v1_05153	CDS	906	rarD_3		COG2962	Protein RarD
GCF_000154045.1_ASM15404v1_05154	CDS	723				hypothetical protein
GCF_000154045.1_ASM15404v1_05155	CDS	537				hypothetical protein
GCF_000154045.1_ASM15404v1_05156	CDS	975	cheV_3		COG0784	Chemotaxis protein CheV
GCF_000154045.1_ASM15404v1_05157	CDS	336				hypothetical protein
GCF_000154045.1_ASM15404v1_05158	CDS	1632				hypothetical protein
GCF_000154045.1_ASM15404v1_05159	CDS	609	bvgA			Virulence factors putative positive transcription regulator BvgA
GCF_000154045.1_ASM15404v1_05160	CDS	990	yidZ_7			HTH-type transcriptional regulator YidZ
GCF_000154045.1_ASM15404v1_05161	CDS	1371				hypothetical protein
GCF_000154045.1_ASM15404v1_05162	CDS	606	evgA			DNA-binding transcriptional activator EvgA
GCF_000154045.1_ASM15404v1_05163	CDS	1167	rssB_4			Regulator of RpoS
GCF_000154045.1_ASM15404v1_05164	CDS	3666	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
GCF_000154045.1_ASM15404v1_05165	CDS	1452				hypothetical protein
GCF_000154045.1_ASM15404v1_05166	CDS	999	leuO_5			HTH-type transcriptional regulator LeuO
GCF_000154045.1_ASM15404v1_05167	CDS	855	leuO_6			HTH-type transcriptional regulator LeuO
GCF_000154045.1_ASM15404v1_05168	CDS	543				hypothetical protein
GCF_000154045.1_ASM15404v1_05169	CDS	564	pal_11			Peptidoglycan-associated lipoprotein
GCF_000154045.1_ASM15404v1_05170	CDS	1386				hypothetical protein
GCF_000154045.1_ASM15404v1_05171	CDS	579				hypothetical protein
GCF_000154045.1_ASM15404v1_05172	CDS	543				hypothetical protein
GCF_000154045.1_ASM15404v1_05173	CDS	1089	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
GCF_000154045.1_ASM15404v1_05174	CDS	867				hypothetical protein
GCF_000154045.1_ASM15404v1_05175	CDS	915				hypothetical protein
GCF_000154045.1_ASM15404v1_05176	CDS	1266				hypothetical protein
GCF_000154045.1_ASM15404v1_05177	CDS	1200				hypothetical protein
GCF_000154045.1_ASM15404v1_05178	CDS	450				hypothetical protein
GCF_000154045.1_ASM15404v1_05179	CDS	1344	sctC_5			Type 3 secretion system secretin
GCF_000154045.1_ASM15404v1_05180	CDS	756				hypothetical protein
