locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCF_000182345.1_ASM18234v1_03554	CDS	450	aroQ1	4.2.1.10	COG0757	3-dehydroquinate dehydratase 1
GCF_000182345.1_ASM18234v1_03555	CDS	1953	acs_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
GCF_000182345.1_ASM18234v1_03556	CDS	630	polC_1	2.7.7.7		DNA polymerase III PolC-type
GCF_000182345.1_ASM18234v1_03557	CDS	1827				hypothetical protein
GCF_000182345.1_ASM18234v1_03558	CDS	1191	hcaT			putative 3-phenylpropionic acid transporter
GCF_000182345.1_ASM18234v1_03559	CDS	3432	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
GCF_000182345.1_ASM18234v1_03560	CDS	1386	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
GCF_000182345.1_ASM18234v1_03561	CDS	378				hypothetical protein
GCF_000182345.1_ASM18234v1_03562	CDS	483				hypothetical protein
GCF_000182345.1_ASM18234v1_03563	CDS	1728	actP		COG4147	Cation/acetate symporter ActP
GCF_000182345.1_ASM18234v1_03564	CDS	264				hypothetical protein
GCF_000182345.1_ASM18234v1_03565	CDS	1746	nhaP2_2		COG3263	K(+)/H(+) antiporter NhaP2
GCF_000182345.1_ASM18234v1_03566	CDS	630	narL_1		COG2197	putative transcriptional regulatory protein NarL
GCF_000182345.1_ASM18234v1_03567	CDS	1842	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
GCF_000182345.1_ASM18234v1_03568	CDS	1308	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
GCF_000182345.1_ASM18234v1_03569	CDS	1452	aspA_2	4.3.1.1	COG1027	Aspartate ammonia-lyase
GCF_000182345.1_ASM18234v1_03570	CDS	519				hypothetical protein
GCF_000182345.1_ASM18234v1_03571	CDS	480	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
GCF_000182345.1_ASM18234v1_03572	CDS	609	sodA	1.15.1.1		Superoxide dismutase [Mn]
GCF_000182345.1_ASM18234v1_03573	CDS	1404	cpxA	2.7.13.3		Sensor histidine kinase CpxA
GCF_000182345.1_ASM18234v1_03574	CDS	690	cpxR_2		COG0745	Transcriptional regulatory protein CpxR
GCF_000182345.1_ASM18234v1_03575	CDS	1530	pyrG	6.3.4.2	COG0504	CTP synthase
GCF_000182345.1_ASM18234v1_03576	CDS	1302	eno	4.2.1.11	COG0148	Enolase
GCF_000182345.1_ASM18234v1_03577	CDS	282	ftsB		COG2919	Cell division protein FtsB
GCF_000182345.1_ASM18234v1_03578	CDS	705	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
GCF_000182345.1_ASM18234v1_03579	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
GCF_000182345.1_ASM18234v1_03580	CDS	1044	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
GCF_000182345.1_ASM18234v1_03581	CDS	777	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
GCF_000182345.1_ASM18234v1_03582	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
GCF_000182345.1_ASM18234v1_03583	CDS	924	nlpD			Murein hydrolase activator NlpD
GCF_000182345.1_ASM18234v1_03584	CDS	990	rpoS		COG0568	RNA polymerase sigma factor RpoS
GCF_000182345.1_ASM18234v1_03585	CDS	2532	mutS		COG0249	DNA mismatch repair protein MutS
GCF_000182345.1_ASM18234v1_03586	CDS	483	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
GCF_000182345.1_ASM18234v1_03587	CDS	1044	recA		COG0468	Protein RecA
GCF_000182345.1_ASM18234v1_03588	CDS	468	recX		COG2137	Regulatory protein RecX
GCF_000182345.1_ASM18234v1_03589	CDS	2583	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
GCF_000182345.1_ASM18234v1_03590	CDS	1188		2.7.2.4	COG0527	Aspartate kinase
GCF_000182345.1_ASM18234v1_03591	CDS	951	zipA		COG3115	Cell division protein ZipA
GCF_000182345.1_ASM18234v1_03592	CDS	2013	ligA_2	6.5.1.2	COG0272	DNA ligase
GCF_000182345.1_ASM18234v1_03593	CDS	1410	chiP_2			Chitoporin
GCF_000182345.1_ASM18234v1_03594	CDS	183				hypothetical protein
GCF_000182345.1_ASM18234v1_03595	CDS	462	ybbJ		COG1585	Inner membrane protein YbbJ
GCF_000182345.1_ASM18234v1_03596	CDS	918	qmcA		COG0330	Protein QmcA
GCF_000182345.1_ASM18234v1_03597	CDS	855	cnoX		COG3118	Chaperedoxin
GCF_000182345.1_ASM18234v1_03598	CDS	828				hypothetical protein
GCF_000182345.1_ASM18234v1_03599	CDS	918				Epimerase family protein
GCF_000182345.1_ASM18234v1_03600	CDS	735	umpA			Na(+), Li(+), K(+)/H(+) antiporter subunit A
GCF_000182345.1_ASM18234v1_03601	CDS	792	umpB			Na(+), Li(+), K(+)/H(+) antiporter subunit B
GCF_000182345.1_ASM18234v1_03602	CDS	351				hypothetical protein
GCF_000182345.1_ASM18234v1_03603	CDS	408				hypothetical protein
GCF_000182345.1_ASM18234v1_03604	CDS	210				hypothetical protein
GCF_000182345.1_ASM18234v1_03605	CDS	546	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
GCF_000182345.1_ASM18234v1_03606	CDS	279				hypothetical protein
GCF_000182345.1_ASM18234v1_03607	CDS	756				hypothetical protein
GCF_000182345.1_ASM18234v1_03608	CDS	516	toxS			Transmembrane regulatory protein ToxS
GCF_000182345.1_ASM18234v1_03609	CDS	879				hypothetical protein
GCF_000182345.1_ASM18234v1_03610	CDS	1905	htpG		COG0326	Chaperone protein HtpG
GCF_000182345.1_ASM18234v1_03611	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
GCF_000182345.1_ASM18234v1_03612	CDS	963	hemH	4.99.1.1	COG0276	Ferrochelatase
GCF_000182345.1_ASM18234v1_03613	CDS	1389	dtpT		COG3104	Di-/tripeptide transporter
GCF_000182345.1_ASM18234v1_03614	CDS	501	rfaH		COG0250	Transcription antitermination protein RfaH
GCF_000182345.1_ASM18234v1_03615	CDS	1665	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
GCF_000182345.1_ASM18234v1_03616	CDS	1590	ybaL		COG1226	Putative cation/proton antiporter YbaL
GCF_000182345.1_ASM18234v1_03617	CDS	348	nagC_1		COG1940	N-acetylglucosamine repressor
GCF_000182345.1_ASM18234v1_03618	CDS	837	nagC_2		COG1940	N-acetylglucosamine repressor
GCF_000182345.1_ASM18234v1_03619	CDS	1137	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
GCF_000182345.1_ASM18234v1_03620	CDS	258				hypothetical protein
GCF_000182345.1_ASM18234v1_03621	CDS	1572	nagE_2		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
GCF_000182345.1_ASM18234v1_03622	CDS	540				hypothetical protein
GCF_000182345.1_ASM18234v1_03623	CDS	954				hypothetical protein
GCF_000182345.1_ASM18234v1_03624	CDS	981	cra		COG1609	Catabolite repressor/activator
GCF_000182345.1_ASM18234v1_03625	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
GCF_000182345.1_ASM18234v1_03626	CDS	975	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
GCF_000182345.1_ASM18234v1_03627	CDS	1734	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
GCF_000182345.1_ASM18234v1_03628	CDS	576	ompA_6			Outer membrane protein A
GCF_000182345.1_ASM18234v1_03629	CDS	3060	czcA_4			Cobalt-zinc-cadmium resistance protein CzcA
GCF_000182345.1_ASM18234v1_03630	CDS	1062	ttgG			Toluene efflux pump periplasmic linker protein TtgG
GCF_000182345.1_ASM18234v1_03631	CDS	1074	mdtA_4			Multidrug resistance protein MdtA
GCF_000182345.1_ASM18234v1_03632	CDS	726				hypothetical protein
GCF_000182345.1_ASM18234v1_03633	CDS	1119	gcvT	2.1.2.10		Aminomethyltransferase
GCF_000182345.1_ASM18234v1_03634	CDS	624				hypothetical protein
GCF_000182345.1_ASM18234v1_03635	CDS	1296	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
GCF_000182345.1_ASM18234v1_03636	CDS	381	gcvH		COG0509	Glycine cleavage system H protein
GCF_000182345.1_ASM18234v1_03637	CDS	2865	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
GCF_000182345.1_ASM18234v1_03638	CDS	1230				hypothetical protein
GCF_000182345.1_ASM18234v1_03639	CDS	666				hypothetical protein
GCF_000182345.1_ASM18234v1_03640	CDS	495				hypothetical protein
GCF_000182345.1_ASM18234v1_03641	CDS	261				hypothetical protein
GCF_000182345.1_ASM18234v1_03642	CDS	1077	ltaA	4.1.2.49		L-allo-threonine aldolase
GCF_000182345.1_ASM18234v1_03643	CDS	870	accD_2	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
GCF_000182345.1_ASM18234v1_03644	CDS	906	pgrR_5			HTH-type transcriptional regulator PgrR
GCF_000182345.1_ASM18234v1_03645	CDS	615	polC_2	2.7.7.7		DNA polymerase III PolC-type
GCF_000182345.1_ASM18234v1_03646	CDS	1761		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GCF_000182345.1_ASM18234v1_03647	CDS	393				hypothetical protein
GCF_000182345.1_ASM18234v1_03648	CDS	1005				hypothetical protein
GCF_000182345.1_ASM18234v1_03649	CDS	459				hypothetical protein
GCF_000182345.1_ASM18234v1_03650	CDS	1029	pldA_2	3.1.1.32	COG2829	Phospholipase A1
GCF_000182345.1_ASM18234v1_03651	CDS	504				hypothetical protein
GCF_000182345.1_ASM18234v1_03652	CDS	408	cueR_2		COG0789	HTH-type transcriptional regulator CueR
GCF_000182345.1_ASM18234v1_03653	CDS	507	def2	3.5.1.88	COG0242	Peptide deformylase 2
GCF_000182345.1_ASM18234v1_03654	CDS	459				hypothetical protein
GCF_000182345.1_ASM18234v1_03655	CDS	330				hypothetical protein
GCF_000182345.1_ASM18234v1_03656	CDS	252				hypothetical protein
GCF_000182345.1_ASM18234v1_03657	CDS	1446				hypothetical protein
GCF_000182345.1_ASM18234v1_03658	CDS	537				hypothetical protein
GCF_000182345.1_ASM18234v1_03659	CDS	1308				hypothetical protein
GCF_000182345.1_ASM18234v1_03660	CDS	1143				hypothetical protein
GCF_000182345.1_ASM18234v1_03661	CDS	564				hypothetical protein
GCF_000182345.1_ASM18234v1_03662	CDS	210				hypothetical protein
GCF_000182345.1_ASM18234v1_03663	CDS	723			COG3039	IS5 family transposase ISVpa3
GCF_000182345.1_ASM18234v1_03664	CDS	186				hypothetical protein
GCF_000182345.1_ASM18234v1_03665	CDS	525				hypothetical protein
GCF_000182345.1_ASM18234v1_03666	CDS	570	tdh2			Thermostable direct hemolysin 2
GCF_000182345.1_ASM18234v1_03667	CDS	849			COG3039	IS5 family transposase ISVpa3
GCF_000182345.1_ASM18234v1_03668	CDS	462				hypothetical protein
GCF_000182345.1_ASM18234v1_03669	CDS	282				hypothetical protein
GCF_000182345.1_ASM18234v1_03670	CDS	777			COG2826	IS30 family transposase ISVa6
GCF_000182345.1_ASM18234v1_03671	CDS	1107				hypothetical protein
GCF_000182345.1_ASM18234v1_03672	CDS	297				hypothetical protein
GCF_000182345.1_ASM18234v1_03673	CDS	438				hypothetical protein
GCF_000182345.1_ASM18234v1_03674	CDS	693	pdeL	3.1.4.52	COG2200	Cyclic di-GMP phosphodiesterase PdeL
GCF_000182345.1_ASM18234v1_03675	CDS	276			COG3385	IS4 family transposase ISVsa5
GCF_000182345.1_ASM18234v1_03676	CDS	231			COG3385	IS4 family transposase IS10A
GCF_000182345.1_ASM18234v1_03677	CDS	363				hypothetical protein
GCF_000182345.1_ASM18234v1_03678	CDS	711				hypothetical protein
GCF_000182345.1_ASM18234v1_03679	CDS	783				hypothetical protein
GCF_000182345.1_ASM18234v1_03680	CDS	690				hypothetical protein
GCF_000182345.1_ASM18234v1_03681	CDS	297				hypothetical protein
GCF_000182345.1_ASM18234v1_03682	CDS	189				hypothetical protein
GCF_000182345.1_ASM18234v1_03683	CDS	615				hypothetical protein
GCF_000182345.1_ASM18234v1_03684	CDS	444				hypothetical protein
GCF_000182345.1_ASM18234v1_03685	CDS	375				hypothetical protein
GCF_000182345.1_ASM18234v1_03686	CDS	234				hypothetical protein
GCF_000182345.1_ASM18234v1_03687	CDS	753				hypothetical protein
GCF_000182345.1_ASM18234v1_03688	CDS	402				hypothetical protein
GCF_000182345.1_ASM18234v1_03689	CDS	1263	atpB_2	7.1.2.2		ATP synthase subunit beta
GCF_000182345.1_ASM18234v1_03690	CDS	1464	sctC_4		COG1450	Type 3 secretion system secretin
GCF_000182345.1_ASM18234v1_03691	CDS	249				hypothetical protein
GCF_000182345.1_ASM18234v1_03692	CDS	684				hypothetical protein
GCF_000182345.1_ASM18234v1_03693	CDS	675	spaP_1		COG4790	Surface presentation of antigens protein SpaP
GCF_000182345.1_ASM18234v1_03694	CDS	294				hypothetical protein
GCF_000182345.1_ASM18234v1_03695	CDS	1152				hypothetical protein
GCF_000182345.1_ASM18234v1_03696	CDS	870	yopJ			Effector protein YopJ
GCF_000182345.1_ASM18234v1_03697	CDS	192				hypothetical protein
GCF_000182345.1_ASM18234v1_03698	CDS	552				hypothetical protein
GCF_000182345.1_ASM18234v1_03699	CDS	216				hypothetical protein
GCF_000182345.1_ASM18234v1_03700	CDS	648				hypothetical protein
GCF_000182345.1_ASM18234v1_03701	CDS	1002				hypothetical protein
GCF_000182345.1_ASM18234v1_03702	CDS	393				hypothetical protein
GCF_000182345.1_ASM18234v1_03703	CDS	807				hypothetical protein
GCF_000182345.1_ASM18234v1_03704	CDS	1056	yscU_1			Yop proteins translocation protein U
GCF_000182345.1_ASM18234v1_03705	CDS	1884	ssaV		COG4789	Secretion system apparatus protein SsaV
GCF_000182345.1_ASM18234v1_03706	CDS	597				hypothetical protein
GCF_000182345.1_ASM18234v1_03707	CDS	3453				hypothetical protein
GCF_000182345.1_ASM18234v1_03708	CDS	300				hypothetical protein
GCF_000182345.1_ASM18234v1_03709	CDS	573				hypothetical protein
GCF_000182345.1_ASM18234v1_03710	CDS	378				hypothetical protein
GCF_000182345.1_ASM18234v1_03711	CDS	597				hypothetical protein
GCF_000182345.1_ASM18234v1_03712	CDS	726				hypothetical protein
GCF_000182345.1_ASM18234v1_03713	CDS	1050				hypothetical protein
GCF_000182345.1_ASM18234v1_03714	CDS	291				hypothetical protein
GCF_000182345.1_ASM18234v1_03715	CDS	732				hypothetical protein
GCF_000182345.1_ASM18234v1_03716	CDS	489				hypothetical protein
GCF_000182345.1_ASM18234v1_03717	CDS	459				hypothetical protein
GCF_000182345.1_ASM18234v1_03718	CDS	534				hypothetical protein
GCF_000182345.1_ASM18234v1_03719	CDS	258				hypothetical protein
GCF_000182345.1_ASM18234v1_03720	CDS	642				hypothetical protein
GCF_000182345.1_ASM18234v1_03721	CDS	1455				hypothetical protein
GCF_000182345.1_ASM18234v1_03722	CDS	2589				hypothetical protein
GCF_000182345.1_ASM18234v1_03723	CDS	111				hypothetical protein
GCF_000182345.1_ASM18234v1_03724	CDS	228				IS481 family transposase ISVvu4
GCF_000182345.1_ASM18234v1_03725	CDS	4494				hypothetical protein
GCF_000182345.1_ASM18234v1_03726	CDS	336			COG3039	IS5 family transposase ISVch8
GCF_000182345.1_ASM18234v1_03727	CDS	117				hypothetical protein
GCF_000182345.1_ASM18234v1_03728	CDS	120				hypothetical protein
GCF_000182345.1_ASM18234v1_03729	CDS	525	tdh1			Thermostable direct hemolysin 1
GCF_000182345.1_ASM18234v1_03730	CDS	540			COG3385	IS4 family transposase ISVsa5
GCF_000182345.1_ASM18234v1_03731	CDS	849				hypothetical protein
GCF_000182345.1_ASM18234v1_03732	CDS	330				hypothetical protein
GCF_000182345.1_ASM18234v1_03733	CDS	264				hypothetical protein
GCF_000182345.1_ASM18234v1_03734	CDS	324				hypothetical protein
GCF_000182345.1_ASM18234v1_03735	CDS	333				hypothetical protein
GCF_000182345.1_ASM18234v1_03736	CDS	1191				hypothetical protein
GCF_000182345.1_ASM18234v1_03737	CDS	1923				hypothetical protein
GCF_000182345.1_ASM18234v1_03738	CDS	1044	csy3			CRISPR-associated protein Csy3
GCF_000182345.1_ASM18234v1_03739	CDS	597				hypothetical protein
GCF_000182345.1_ASM18234v1_03740	CDS	207				hypothetical protein
GCF_000182345.1_ASM18234v1_03741	CDS	534	vspR			Transcriptional regulator VspR
GCF_000182345.1_ASM18234v1_03742	CDS	1374				hypothetical protein
GCF_000182345.1_ASM18234v1_03743	CDS	954				hypothetical protein
GCF_000182345.1_ASM18234v1_03744	CDS	1875				hypothetical protein
GCF_000182345.1_ASM18234v1_03745	CDS	624				hypothetical protein
GCF_000182345.1_ASM18234v1_03746	CDS	486				hypothetical protein
GCF_000182345.1_ASM18234v1_03747	CDS	246				hypothetical protein
GCF_000182345.1_ASM18234v1_03748	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
GCF_000182345.1_ASM18234v1_03749	CDS	1575	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
GCF_000182345.1_ASM18234v1_03750	CDS	1179	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
GCF_000182345.1_ASM18234v1_03751	CDS	1119	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
GCF_000182345.1_ASM18234v1_03752	CDS	1401	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
GCF_000182345.1_ASM18234v1_03753	CDS	1206				hypothetical protein
GCF_000182345.1_ASM18234v1_03754	CDS	534				hypothetical protein
GCF_000182345.1_ASM18234v1_03755	CDS	2181				hypothetical protein
GCF_000182345.1_ASM18234v1_03756	CDS	813				hypothetical protein
GCF_000182345.1_ASM18234v1_03757	CDS	1056	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GCF_000182345.1_ASM18234v1_03758	CDS	1233				hypothetical protein
GCF_000182345.1_ASM18234v1_03759	CDS	834				hypothetical protein
GCF_000182345.1_ASM18234v1_03760	CDS	1032				hypothetical protein
GCF_000182345.1_ASM18234v1_03761	CDS	1308				hypothetical protein
GCF_000182345.1_ASM18234v1_03762	CDS	402				hypothetical protein
GCF_000182345.1_ASM18234v1_03763	CDS	324				hypothetical protein
GCF_000182345.1_ASM18234v1_03764	CDS	600	nemR			HTH-type transcriptional repressor NemR
GCF_000182345.1_ASM18234v1_03765	CDS	1035	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
GCF_000182345.1_ASM18234v1_03766	CDS	618				hypothetical protein
GCF_000182345.1_ASM18234v1_03767	CDS	1440	katA	1.11.1.6	COG0753	Catalase
GCF_000182345.1_ASM18234v1_03768	CDS	879	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
GCF_000182345.1_ASM18234v1_03769	CDS	1872				hypothetical protein
GCF_000182345.1_ASM18234v1_03770	CDS	303	frwD	2.7.1.202	COG1445	PTS system fructose-like EIIB component 3
GCF_000182345.1_ASM18234v1_03771	CDS	777				hypothetical protein
GCF_000182345.1_ASM18234v1_03772	CDS	843	rhaR_7			HTH-type transcriptional activator RhaR
GCF_000182345.1_ASM18234v1_03773	CDS	1908	fruA_2		COG1299	PTS system fructose-specific EIIABC component
GCF_000182345.1_ASM18234v1_03774	CDS	1233	manA_2	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
GCF_000182345.1_ASM18234v1_03775	CDS	735				hypothetical protein
GCF_000182345.1_ASM18234v1_03776	CDS	684	gph_5	3.1.3.18		Phosphoglycolate phosphatase
GCF_000182345.1_ASM18234v1_03777	CDS	453				Azurin
GCF_000182345.1_ASM18234v1_03778	CDS	2046				hypothetical protein
GCF_000182345.1_ASM18234v1_03779	CDS	1365	ktrB_2		COG0168	Ktr system potassium uptake protein B
GCF_000182345.1_ASM18234v1_03780	CDS	654	ktrA_2		COG0569	Ktr system potassium uptake protein A
GCF_000182345.1_ASM18234v1_03781	CDS	699	kdpE		COG0745	Transcriptional regulatory protein KdpE
GCF_000182345.1_ASM18234v1_03782	CDS	1044	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
GCF_000182345.1_ASM18234v1_03783	CDS	1827		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GCF_000182345.1_ASM18234v1_03784	CDS	2091	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
GCF_000182345.1_ASM18234v1_03785	CDS	786	fhuC	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
GCF_000182345.1_ASM18234v1_03786	CDS	924	fpuA		COG0614	Petrobactin-binding protein FpuA
GCF_000182345.1_ASM18234v1_03787	CDS	1968	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
GCF_000182345.1_ASM18234v1_03788	CDS	870				hypothetical protein
GCF_000182345.1_ASM18234v1_03789	CDS	906	pal_7			Peptidoglycan-associated lipoprotein
GCF_000182345.1_ASM18234v1_03790	CDS	3516				hypothetical protein
GCF_000182345.1_ASM18234v1_03791	CDS	11295				hypothetical protein
GCF_000182345.1_ASM18234v1_03792	CDS	1341	prsE_1			Type I secretion system membrane fusion protein PrsE
GCF_000182345.1_ASM18234v1_03793	CDS	1719	prsD			Type I secretion system ATP-binding protein PrsD
GCF_000182345.1_ASM18234v1_03794	CDS	591				hypothetical protein
GCF_000182345.1_ASM18234v1_03795	CDS	645	malT_4			HTH-type transcriptional regulator MalT
GCF_000182345.1_ASM18234v1_03796	CDS	672	csgD		COG2771	putative csgAB operon transcriptional regulatory protein
GCF_000182345.1_ASM18234v1_03797	CDS	201				hypothetical protein
GCF_000182345.1_ASM18234v1_03798	CDS	1917	mcpH			Methyl-accepting chemotaxis protein McpH
GCF_000182345.1_ASM18234v1_03799	CDS	957				hypothetical protein
GCF_000182345.1_ASM18234v1_03800	CDS	927				hypothetical protein
GCF_000182345.1_ASM18234v1_03801	CDS	477				hypothetical protein
GCF_000182345.1_ASM18234v1_03802	CDS	987				hypothetical protein
GCF_000182345.1_ASM18234v1_03803	CDS	1896				hypothetical protein
GCF_000182345.1_ASM18234v1_03804	CDS	1647				hypothetical protein
GCF_000182345.1_ASM18234v1_03805	CDS	2133				hypothetical protein
GCF_000182345.1_ASM18234v1_03806	CDS	750	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
GCF_000182345.1_ASM18234v1_03807	CDS	864	pstA1		COG0581	Phosphate transport system permease protein PstA 1
GCF_000182345.1_ASM18234v1_03808	CDS	933	pstC		COG0573	Phosphate transport system permease protein PstC
GCF_000182345.1_ASM18234v1_03809	CDS	822	pstS1_2		COG0226	Phosphate-binding protein PstS 1
GCF_000182345.1_ASM18234v1_03810	CDS	1644				hypothetical protein
GCF_000182345.1_ASM18234v1_03811	CDS	567				hypothetical protein
GCF_000182345.1_ASM18234v1_03812	CDS	1443				hypothetical protein
GCF_000182345.1_ASM18234v1_03813	CDS	2307				hypothetical protein
GCF_000182345.1_ASM18234v1_03814	CDS	2139	hxuC		COG1629	Heme/hemopexin utilization protein C
GCF_000182345.1_ASM18234v1_03815	CDS	1881	ptrB_2	3.4.21.83	COG1770	Protease 2
GCF_000182345.1_ASM18234v1_03816	CDS	1335	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
GCF_000182345.1_ASM18234v1_03817	CDS	255	lpp		COG4238	Major outer membrane prolipoprotein Lpp
GCF_000182345.1_ASM18234v1_03818	CDS	927	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
GCF_000182345.1_ASM18234v1_03819	CDS	1416	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
GCF_000182345.1_ASM18234v1_03820	CDS	813				hypothetical protein
GCF_000182345.1_ASM18234v1_03821	CDS	951				hypothetical protein
GCF_000182345.1_ASM18234v1_03822	CDS	711	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
GCF_000182345.1_ASM18234v1_03823	CDS	1470				hypothetical protein
GCF_000182345.1_ASM18234v1_03824	CDS	1485				hypothetical protein
GCF_000182345.1_ASM18234v1_03825	CDS	1584				hypothetical protein
GCF_000182345.1_ASM18234v1_03826	CDS	381	yiaW			Inner membrane protein YiaW
GCF_000182345.1_ASM18234v1_03827	CDS	1131	yiaV_2		COG1566	Inner membrane protein YiaV
