Biosample_ID,Isolation_Source,Host_Source,Description_Source,Label,genome_ID
SAMN28767383,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-332-2 from raw Shrimp imported to Canada (Vietnam),Non_clinical,GCF_024745005.1_ASM2474500v1
SAMN28767378,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-270-13 from raw Shrimp imported to Canada (Ecuador),Non_clinical,GCF_024745055.1_ASM2474505v1
SAMN28767374,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-242-9 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024745115.1_ASM2474511v1
SAMN28767375,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-242-10B from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024745135.1_ASM2474513v1
SAMN28767371,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-242-6 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024745155.1_ASM2474515v1
SAMN28767373,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-242-8 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024745165.1_ASM2474516v1
SAMN28767372,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-242-7 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024745175.1_ASM2474517v1
SAMN28767370,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-242-5 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024745225.1_ASM2474522v1
SAMN28767367,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-235-5 from raw Shrimp imported to Canada (India),Non_clinical,GCF_024745255.1_ASM2474525v1
SAMN28767366,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-234-6 from raw Shrimp imported to Canada (India),Non_clinical,GCF_024745265.1_ASM2474526v1
SAMN28767364,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-221-6 from raw Shrimp imported to Canada (Cuba),Non_clinical,GCF_024745305.1_ASM2474530v1
SAMN28767365,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-232-1 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024745335.1_ASM2474533v1
SAMN28767363,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-221-5 from raw Shrimp imported to Canada (Cuba),Non_clinical,GCF_024745355.1_ASM2474535v1
SAMN28767361,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-211-7 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024745375.1_ASM2474537v1
SAMN28767362,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-214-8 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024745395.1_ASM2474539v1
SAMN28767360,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-210-8 from raw Shrimp imported to Canada (Vietnam),Non_clinical,GCF_024745415.1_ASM2474541v1
SAMN28767359,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-210-7 from raw Shrimp imported to Canada (Vietnam),Non_clinical,GCF_024745445.1_ASM2474544v1
SAMN28767357,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-209-5 from raw Shrimp imported to Canada (Vietnam),Non_clinical,GCF_024745475.1_ASM2474547v1
SAMN28767356,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-209-3 from raw Shrimp imported to Canada (Vietnam),Non_clinical,GCF_024745495.1_ASM2474549v1
SAMN28767351,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-203-5 from raw Shrimp imported to Canada (India),Non_clinical,GCF_024745535.1_ASM2474553v1
SAMN28767350,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-203-4 from raw Shrimp imported to Canada (India),Non_clinical,GCF_024745615.1_ASM2474561v1
SAMN28767349,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-200-8 from raw Shrimp imported to Canada (Vietnam),Non_clinical,GCF_024745635.1_ASM2474563v1
SAMN28767347,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-199-7 from raw Shrimp imported to Canada (Vietnam),Non_clinical,GCF_024745655.1_ASM2474565v1
SAMN28767345,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-199-5 from raw Shrimp imported to Canada (Vietnam),Non_clinical,GCF_024745715.1_ASM2474571v1
SAMN28767344,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-199-4 from raw Shrimp imported to Canada (Vietnam),Non_clinical,GCF_024745735.1_ASM2474573v1
SAMN28767342,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-199-2 from raw Shrimp imported to Canada (Vietnam),Non_clinical,GCF_024745755.1_ASM2474575v1
SAMN28767343,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-199-3 from raw Shrimp imported to Canada (Vietnam),Non_clinical,GCF_024745775.1_ASM2474577v1
SAMN28767341,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-199-1 from raw Shrimp imported to Canada (Vietnam),Non_clinical,GCF_024745795.1_ASM2474579v1
SAMN28767338,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-189-3 from raw Shrimp imported to Canada (Mexico),Non_clinical,GCF_024745835.1_ASM2474583v1
SAMN28767337,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-188-12 from raw Shrimp imported to Canada (No data),Non_clinical,GCF_024745875.1_ASM2474587v1
SAMN28767336,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-184-13 from raw Shrimp imported to Canada (India),Non_clinical,GCF_024745895.1_ASM2474589v1
SAMN28767335,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-184-12 from raw Shrimp imported to Canada (India),Non_clinical,GCF_024745915.1_ASM2474591v1
SAMN28767333,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-136-11 from raw Shrimp imported to Canada (Ecuador),Non_clinical,GCF_024745955.1_ASM2474595v1
SAMN28767332,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-131-2 from raw Shrimp imported to Canada (India),Non_clinical,GCF_024745975.1_ASM2474597v1
SAMN28767331,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-128-2 from raw Shrimp imported to Canada (India),Non_clinical,GCF_024745995.1_ASM2474599v1
SAMN28767327,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-104-5 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024746075.1_ASM2474607v1
SAMN28767326,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-99-2 from raw Shrimp imported to Canada (Indonesia),Non_clinical,GCF_024746105.1_ASM2474610v1
SAMN28767324,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-94-3 from raw Shrimp imported to Canada (Bangladesh),Non_clinical,GCF_024746135.1_ASM2474613v1
SAMN28767322,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-88-1 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024746175.1_ASM2474617v1
SAMN28767318,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-77-1 from raw Shrimp imported to Canada (Indonesia),Non_clinical,GCF_024746295.1_ASM2474629v1
SAMN28767315,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-64-3 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024746335.1_ASM2474633v1
SAMN28767311,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-56-10 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024746355.1_ASM2474635v1
SAMN28767314,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-63-5 from raw Shrimp imported to Canada (Vietnam),Non_clinical,GCF_024746375.1_ASM2474637v1
SAMN28767309,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-56-5 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024746415.1_ASM2474641v1
SAMN28767310,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-56-8 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024746425.1_ASM2474642v1
SAMN28767308,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-56-4 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024746455.1_ASM2474645v1
SAMN28767307,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-50-9 from raw Shrimp imported to Canada (Philippines),Non_clinical,GCF_024746475.1_ASM2474647v1
SAMN28767306,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-50-6 from raw Shrimp imported to Canada (Philippines),Non_clinical,GCF_024746495.1_ASM2474649v1
SAMN28767305,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-50-4 from raw Shrimp imported to Canada (Philippines),Non_clinical,GCF_024746515.1_ASM2474651v1
SAMN28767302,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-49-4 from raw Shrimp imported to Canada (India),Non_clinical,GCF_024746555.1_ASM2474655v1
SAMN28767303,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-49-9 from raw Shrimp imported to Canada (India),Non_clinical,GCF_024746575.1_ASM2474657v1
SAMN28767298,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-29-3 from raw Shrimp imported to Canada (Ecuador),Non_clinical,GCF_024746635.1_ASM2474663v1
SAMN28767297,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-24-5 from raw Shrimp imported to Canada (Ecuador),Non_clinical,GCF_024746655.1_ASM2474665v1
SAMN28767296,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-15-4 from raw Shrimp imported to Canada (Mexico),Non_clinical,GCF_024746695.1_ASM2474669v1
SAMN28767293,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-8-6 from raw Shrimp imported to Canada (China),Non_clinical,GCF_024746735.1_ASM2474673v1
SAMN28767292,raw shrimp,host_source_NA,Vibrio parahaemolyticus isolate ISF-4-2 from raw Shrimp imported to Canada (Thailand),Non_clinical,GCF_024746775.1_ASM2474677v1
SAMN28495059,Oyster,host_source_NA,"Vibrio parahaemolyticus isolate HS-80-7 from fresh Canadian-harvested Oysters, 2017",Non_clinical,GCF_024746875.1_ASM2474687v1
SAMN28495060,Oyster,host_source_NA,"Vibrio parahaemolyticus isolate HS-92-7 from fresh Canadian-harvested Oysters, 2017",Non_clinical,GCF_024746885.1_ASM2474688v1
SAMN28495056,Oyster,host_source_NA,"Vibrio parahaemolyticus isolate HS-67-7 from fresh Canadian-harvested Oysters, 2016",Non_clinical,GCF_024746975.1_ASM2474697v1
SAMN28495043,Clams,host_source_NA,"Vibrio parahaemolyticus isolate HS-61-11C from fresh Canadian-harvested Clams, 2016",Non_clinical,GCF_024747105.1_ASM2474710v1
SAMN28495046,Oyster,host_source_NA,"Vibrio parahaemolyticus isolate HS-62-9 from fresh Canadian-harvested Oysters, 2016",Non_clinical,GCF_024747115.1_ASM2474711v1
SAMN28495040,Oyster,host_source_NA,"Vibrio parahaemolyticus isolate HS-60-11 from fresh Canadian-harvested Oysters, 2016",Non_clinical,GCF_024747215.1_ASM2474721v1
SAMN28495031,Oyster,host_source_NA,"Vibrio parahaemolyticus isolate HS-53-10 from fresh Canadian-harvested Oysters, 2016",Non_clinical,GCF_024747275.1_ASM2474727v1
SAMN28495008,Clams,host_source_NA,"Vibrio parahaemolyticus isolate HS-36-4 from fresh Canadian-harvested Clams, 2015",Non_clinical,GCF_024747435.1_ASM2474743v1
SAMN28494983,Clams,host_source_NA,"Vibrio parahaemolyticus isolate HS-7-2 from fresh Canadian-harvested Clams, 2014",Non_clinical,GCF_024747775.1_ASM2474777v1
SAMN28494982,Clams,host_source_NA,"Vibrio parahaemolyticus isolate HS-6-3 from fresh Canadian-harvested Clams, 2014",Non_clinical,GCF_024747795.1_ASM2474779v1
SAMN29674618,feces,Homo sapiens,Pathogen: clinical or host-associated sample from Vibrio parahaemolyticus,Clinical,GCF_025792495.1_ASM2579249v1
SAMN28232995,oyster,host_source_NA,Pathogen: environmental/food/other sample from Vibrio parahaemolyticus,Non_clinical,GCF_025917705.1_ASM2591770v1
SAMN28511831,isolation_source_NA,Penaeus vannamei,Microbe sample from GL-601 Vibrio parahaemolyticus,Non_clinical,GCF_025917745.1_ASM2591774v1
SAMN16252928,oyster,host_source_NA,Pathogen: environmental/food/other sample from Vibrio parahaemolyticus,Non_clinical,GCF_025920025.1_ASM2592002v1
SAMN16252940,oysters,host_source_NA,Pathogen: environmental/food/other sample from Vibrio parahaemolyticus,Non_clinical,GCF_025920045.1_ASM2592004v1
SAMN30942182,missing,Oratosquilla oratoria,Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026162545.1_ASM2616254v1
SAMN30942137,missing,Corbicula aurea,Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026162575.1_ASM2616257v1
SAMN30942188,missing,Ctenopharyngodon idella,Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026162605.1_ASM2616260v1
SAMN05194683,marine,host_source_NA,Vibrio parahaemolyticus 752 environmental isolate,Non_clinical,GCF_026168085.1_ASM2616808v1
SAMN05194682,isolation_source_NA,oyster,Vibrio parahaemolyticus 920 environmental isolate,Non_clinical,GCF_026168125.1_ASM2616812v1
SAMN05195061,marine net tow,host_source_NA,Vibrio parahaemolyticus 783 environmental isolate,Non_clinical,GCF_026168135.1_ASM2616813v1
SAMN05195070,marine net tow,host_source_NA,Vibrio parahaemolyticus 658 environmental isolate,Non_clinical,GCF_026168145.1_ASM2616814v1
SAMN05195071,marine,host_source_NA,Vibrio parahaemolyticus 805 environmental isolate,Non_clinical,GCF_026168185.1_ASM2616818v1
SAMN05195119,marine,host_source_NA,Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026168205.1_ASM2616820v1
SAMN05195118,Public Health Laboratory,Homo sapiens,Vibrio parahaemolyticus 3328,Clinical,GCF_026168225.1_ASM2616822v1
SAMN05195120,marine net tow,host_source_NA,Vibrio parahaemolyticus 765 environmental isolate,Non_clinical,GCF_026168245.1_ASM2616824v1
SAMN05216829,water,host_source_NA,Vibrio parahaemolyticus In711 environmental isolate,Non_clinical,GCF_026168265.1_ASM2616826v1
SAMN05220836,Public Health Laboratory,Homo sapiens,Vibrio parahaemolyticus 4610,Clinical,GCF_026168275.1_ASM2616827v1
SAMN05220835,Public Health Laboratory,Homo sapiens,Vibrio parahaemolyticus 4635,Clinical,GCF_026168305.1_ASM2616830v1
SAMN05220837,Public Health Laboratory,Homo sapiens,Vibrio parahaemolyticus 4703,Clinical,GCF_026168325.1_ASM2616832v1
SAMN29790270,the shrimp farm in eastern Thailand,Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537465.1_ASM2653746v1
SAMN29790272,the shrimp farm in eastern Thailand,Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537475.1_ASM2653747v1
SAMN29790271,the shrimp farm in eastern Thailand,Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537485.1_ASM2653748v1
SAMN29790266,the shrimp farm in eastern Thailand,Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537495.1_ASM2653749v1
SAMN29790265,the shrimp farm in eastern Thailand,Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537545.1_ASM2653754v1
SAMN29790256,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Oyster,Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537565.1_ASM2653756v1
SAMN29790254,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Mackerel,Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537585.1_ASM2653758v1
SAMN29790258,the shrimp farm in eastern Thailand,Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537625.1_ASM2653762v1
SAMN29790257,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Oyster,Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537635.1_ASM2653763v1
SAMN29790253,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537665.1_ASM2653766v1
SAMN29790250,The shrimp farm in North Vietnam,Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537675.1_ASM2653767v1
SAMN29790255,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Oyster,Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537685.1_ASM2653768v1
SAMN29790251,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Ornate threadfin bream,Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537705.1_ASM2653770v1
SAMN29790249,The shrimp farm in North Vietnam,Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537745.1_ASM2653774v1
SAMN29790245,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537765.1_ASM2653776v1
SAMN29790248,The shrimp farm in North Vietnam,Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537775.1_ASM2653777v1
SAMN29790243,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Giant seaperch,Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537805.1_ASM2653780v1
SAMN29790241,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537815.1_ASM2653781v1
SAMN29790242,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Oyster,Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537825.1_ASM2653782v1
SAMN29790237,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537865.1_ASM2653786v1
SAMN29790238,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Oyster,Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537875.1_ASM2653787v1
SAMN29790236,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Oyster,Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537905.1_ASM2653790v1
SAMN29790235,"fresh seafood sold at markets and supermarkets located in Bangkok, Thailand",Pacific white shrimp (Litopenaeus vannamei),Microbe sample from Vibrio parahaemolyticus,Non_clinical,GCF_026537925.1_ASM2653792v1
